X,Y
-73.9339391483855,40.8486690648142
-73.9107824028479,40.6786790709524
-73.9319286809412,40.8469341931731
-73.9784102020274,40.7485151063495
-73.9774720545714,40.7846848206861
-73.8918637681349,40.8620216864701
-73.9535409929509,40.6992103876917
-74.0038534689576,40.747761363365
-73.7906784732021,40.6762130128237
-73.9707036709369,40.7990440035166
-74.0176827971122,40.6378032562753
-73.937579866942,40.8385432591474
-73.9995509416261,40.727071171111
-73.9228583042735,40.816756111859
-73.9523984168454,40.7723907166643
-74.0149951525657,40.7045835363347
-73.9554235129734,40.7019145025289
-73.957966785149,40.8106801151047
-73.9344036193959,40.641967202873
-73.9965352578673,40.715102872379
-73.9557911391177,40.763698661404
-73.9644599331143,40.8017693118418
-73.8088508861032,40.6923674838194
-73.9155899561112,40.6970991012422
-73.9781290323337,40.7736228322233
-74.0012942390661,40.7308812840469
-73.9656656670467,40.5809060852232
-73.8788984832904,40.8730824846563
-74.0052569905599,40.7280149356476
-73.8549026595307,40.7109070618438
-73.871919275001,40.8416674049464
-73.966709231196,40.6054767950434
-73.851514246629,40.7228376667089
-73.9576867616206,40.7176230019352
-73.9509520062408,40.7743117118481
-73.9127741461633,40.7439780842394
-73.9055346662568,40.8775337350917
-73.8673899051593,40.8997982013111
-73.9540325448883,40.7667958537567
-73.9448267480663,40.7751553093812
-73.9858837852041,40.7463283570889
-73.9702716068564,40.8016444134463
-73.9183826196718,40.7435238890755
-73.9846136868303,40.7626655195333
-73.8546663365871,40.8983692939193
-73.9514482771886,40.7736836707143
-73.9492784706159,40.815119768338
-73.9331863127473,40.6876256597208
-73.8444769522007,40.7199371960014
-73.9868797344314,40.6721645267234
-73.999726609712,40.7337101210699
-73.8496550594324,40.6942087631064
-73.9424638571656,40.6686206662925
-73.9186945342267,40.808021643904
-73.9587961874365,40.6819352605643
-73.9361345663134,40.847904653877
-73.9907021820562,40.6936455855296
-73.8999838268943,40.7006539484507
-73.7920256272266,40.7259612446812
-73.8989742309314,40.865812276713
-73.9951732237188,40.7527786326589
-73.990758741101,40.6939902776351
-73.9402003879216,40.8095373975986
-73.9548810259881,40.8073968491879
-73.9767930149907,40.5755383415309
-73.9544783200677,40.5878076193424
-73.9798664930251,40.7523641386026
-74.1633760674581,40.6001248681884
-73.9510404948272,40.7940912243327
-73.9533343881522,40.5989933951328
-73.9317166863775,40.8523441880094
-73.9385513731563,40.6763979097372
-73.8821553315671,40.6808757857621
-74.0018579160782,40.7243486240599
-73.9423069662116,40.8380276680954
-73.9172386177697,40.6327308151893
-73.9810053256934,40.6852431712056
-74.0098585293672,40.7144107164022
-73.9869383506161,40.7586974684279
-73.8954378934847,40.8467154430907
-73.8995118740566,40.7238921780841
-73.9840430031838,40.7256625726767
-73.934113809847,40.7630448784049
-73.9548506038769,40.6103500822098
-73.9926153642371,40.7591519517761
-73.9111425464354,40.8429564353488
-73.881431354785,40.857892974948
-73.9501974858959,40.6823594318284
-73.7819480185064,40.7291842987119
-73.8307519077413,40.6603816539629
-74.0661738206191,40.6138154418049
-73.954862073369,40.688838223004
-73.7320254766916,40.6927911148084
-73.9207603056218,40.7416266124125
-73.9267515951866,40.8674132921958
-74.0017937220431,40.6014339887538
-74.0013099223959,40.7173396216813
-73.9906779238407,40.7281192970529
-73.8840959564276,40.7124481798276
-73.7744678203059,40.7732050876156
-73.9825549544373,40.7457713213184
-73.9856815235961,40.7570141399279
-73.9371862612576,40.7974882186262
-73.9966394228538,40.6939032605148
-73.92262836925,40.6708487241591
-74.1143293263758,40.5727457971275
-73.9803030785217,40.7489839465804
-73.9140009009402,40.7439151265583
-73.9716413998045,40.7864830514679
-73.9669981009797,40.6833539376845
-73.9360697018376,40.687281409344
-73.8985046403612,40.8277064987372
-73.9847994965124,40.5930598225291
-74.0084107518303,40.750228814012
-73.9704182137895,40.7942375791911
-73.9596010317434,40.8008893321317
-73.9755173272375,40.7955085485538
-73.959586396501,40.7625530366238
-74.0049995949038,40.7462062732792
-73.9361144442884,40.8500685427288
-74.0755406323633,40.635793864924
-73.8012822794422,40.702869447344
-73.9860625642216,40.6612708475736
-73.9670664652633,40.7565837909847
-73.8934315150752,40.8466034695064
-74.0206496390871,40.6334911408156
-73.994733409146,40.6143528365243
-73.9588736578554,40.7810791065068
-73.9874782366463,40.7291411306079
-73.925379108402,40.7568035241102
-73.9914727818887,40.7705581966654
-73.9603879913426,40.7704075745409
-73.9780037369706,40.7455251972999
-73.9919069674201,40.7488542567431
-74.1495915956083,40.5464589837545
-73.91700203272,40.7617120256234
-73.9731647213951,40.6811527712388
-73.8491092672702,40.8468389735539
-73.9804347624234,40.7646479566516
-73.8260847262389,40.7641132680506
-73.9789472858997,40.6624009502614
-73.7339234771444,40.6930565425397
-74.1113526562633,40.5715436450659
-73.8544946183775,40.8362995808019
-73.9999500280983,40.6582087461677
-73.9769984674075,40.7751342404775
-73.9053217186168,40.6912441408221
-73.8455228498405,40.776398218105
-73.8876810440569,40.7120576948128
-73.806271089894,40.7064740508234
-74.0004161854128,40.7321316691354
-73.8312098226778,40.7593761320159
-73.8619730920042,40.7501067143997
-74.1681059937552,40.5520793272481
-73.7845559282521,40.6748418943794
-73.9855535804095,40.7685819675792
-73.8296371338402,40.7579204478196
-73.9388604983166,40.8498823537766
-73.9529617408528,40.7675872599731
-74.0285469608992,40.6290933053523
-73.959147937558,40.7748254616704
-73.8037387095816,40.6743998824844
-73.7835973416915,40.7129606762387
-73.9861266783545,40.6888313313495
-73.9874349633696,40.7420547588907
-73.9466103314111,40.7456013655898
-73.9970281933331,40.698850679762
-73.9231073644987,40.8266063396502
-73.9750390335389,40.6589522958198
-73.9886767352447,40.620840752368
-73.8679192339991,40.8543310150548
-73.9738468638618,40.7437352932998
-74.0013782740703,40.7241164398698
-74.0067634352713,40.71831485935
-73.988484836164,40.7016911665446
-73.9206554779641,40.6105678398269
-74.0061474494792,40.7146398725469
-73.9440099854112,40.6130190156284
-74.1984287203527,40.5584596529687
-74.0245339266019,40.6243800859995
-73.7961320334371,40.7070551173524
-73.9941281306836,40.7156681684174
-73.8115366182143,40.6915251705
-73.82606820447,40.6857146334321
-73.9288689213638,40.8644064915631
-73.7983049381247,40.7592108843194
-73.9589234324042,40.6519837506089
-74.0023701509411,40.7249460053308
-73.9430049060538,40.6001377793394
-73.9693256199746,40.7661333558311
-73.8324555728585,40.6879038927198
-73.95768494051,40.7734051844108
-73.8078050562009,40.6937707069576
-73.8560629862271,40.7439039271382
-73.9898911072342,40.6265593827918
-73.8357558439372,40.7076878688102
-73.9599917648725,40.8003772931861
-74.0060334159419,40.7454336592447
-73.9594762466052,40.7744904761222
-73.8714793403239,40.6726201026554
-73.9673813047158,40.7984143843111
-73.9326798804111,40.8526765798765
-73.960975887655,40.7655805944605
-73.7694647829817,40.7608489741206
-73.8905421260071,40.7460592401632
-73.9965418754214,40.7635985547172
-73.935421300003,40.7615820039714
-73.8710621415574,40.6727402726248
-73.8845934777583,40.8493459838553
-73.9621592775342,40.7134142938524
-73.8677154492395,40.7494955683453
-73.9234416367231,40.6871824043706
-73.9577840529177,40.6703041448257
-74.2420945515821,40.516129446719
-74.0206144478696,40.6349272691912
-73.9822867642265,40.7472734983154
-73.8041277320664,40.6961524849517
-73.806168012667,40.5882825171171
-73.7356348416247,40.6935331669978
-73.896669690356,40.8336516088263
-73.9234832961656,40.6526934396109
-73.9537456079903,40.6103804785396
-73.9172473354121,40.7466282852871
-73.7613268048285,40.6920594466707
-74.0091809456172,40.7141317213258
-74.0011022599291,40.6439430105296
-73.9791961519239,40.7816059097022
-74.0938433428952,40.5723413664331
-73.9545596628855,40.7307014380229
-73.9513014518167,40.7828486307571
-73.9970773775906,40.7372928391506
-73.9139031300602,40.7012141579033
-73.9649520494245,40.596029299547
-73.9167096936491,40.8188138819149
-73.9679196427967,40.7622497154659
-73.8586056400978,40.7510334167984
-73.9213323496515,40.7431378282895
-73.9938567844233,40.6997563850245
-73.9402787812241,40.7932396967206
-73.9483486858879,40.5998670136625
-73.9459008976929,40.8271857064902
-73.9870907763461,40.6079276782378
-73.9889568497871,40.7587717785169
-73.9928269183017,40.735499825496
-73.9141822210074,40.8056127079679
-73.9923142170878,40.7347039774532
-73.9152881607311,40.7570582371862
-73.8091261135537,40.7050267311944
-74.1502170464948,40.5372444582494
-73.9892841077537,40.7202457592142
-73.9586638836055,40.7047207291521
-73.9026456518585,40.862545520578
-73.9268003407648,40.8634389108889
-73.9567433691709,40.7840062536215
-73.8015262635073,40.7059371362717
-73.9256855672109,40.6425092061556
-73.9133491391792,40.8130487890225
-73.9452785991904,40.7911583140843
-73.9825760145702,40.6739823021184
-73.9919840777468,40.7161105967797
-73.91399741637,40.8425737481249
-73.8767651483488,40.6824815886688
-73.9592790759258,40.7718989692063
-73.942233780173,40.8227746255304
-73.7572689707906,40.7496332226651
-73.9773595019489,40.7493499675535
-73.9915768432723,40.6008433424694
-73.9635185065748,40.6829396015839
-73.9414939320468,40.8300710941339
-73.9801149029554,40.7803199208402
-73.8778346172588,40.8805505465948
-73.9391356986396,40.8345167898863
-73.9901042285892,40.6903336156803
-73.8374640327285,40.5808183435335
-73.979308395625,40.7472797358256
-73.9217690779087,40.8682650167383
-73.9979438764225,40.7295388811945
-73.9689797244569,40.6047218796123
-73.9477408337234,40.7926945600114
-73.9231079063768,40.699389297179
-73.9307457718823,40.6707398860523
-73.8210907850475,40.8254349079283
-74.1040864700956,40.5609690363325
-73.9779573464398,40.751213497248
-73.7467958973326,40.7155257340563
-73.9765863930088,40.7568672550204
-73.8536369432235,40.8375042216736
-73.954061643408,40.6829864708508
-73.8624869517792,40.8758913431249
-73.9763096468021,40.6645855969607
-73.9245969076831,40.7049939895726
-73.9425626099183,40.6674731664746
-73.9018208121891,40.8579425266541
-73.9155437636556,40.8544064986681
-73.9505692682517,40.6708860769903
-74.1036913432771,40.5871116747554
-73.9552910139809,40.6186861328812
-73.9591369736751,40.7743288619047
-73.8928326363428,40.8835717162082
-73.8197801038628,40.6063753080216
-73.9173346347777,40.8111830802973
-73.9603144869561,40.7979899544005
-73.823981037781,40.5813395060573
-73.939765198102,40.8476914025402
-73.9040017917109,40.8585658781883
-73.973730580444,40.747332586027
-74.0073639955912,40.7159827350878
-73.8992945677706,40.745870606655
-73.920757149593,40.7818255677286
-73.8135245009797,40.5870207636552
-73.9868597809839,40.7426716672724
-73.9900931210935,40.734360332437
-74.0725214336683,40.6137945589844
-73.9707573006398,40.7931980912618
-74.0059402587437,40.6090815771098
-73.9513540618607,40.778742177556
-73.8492862380107,40.6942754068448
-73.7024220686866,40.7523989552832
-73.9071559926082,40.8864082032446
-73.959908631448,40.6566196319609
-73.9607740562126,40.7999173194802
-73.941828518545,40.7868976163324
-73.9498488957813,40.8013654691247
-73.8823043697806,40.7501245686261
-73.7262041951559,40.7336982791416
-74.1038108387537,40.6305791941624
-73.8968769330706,40.6374445224712
-73.9480142799248,40.5932095419463
-73.8148085757386,40.7301651306442
-73.8584591487303,40.7506141768492
-74.0758029390872,40.641793802823
-73.8437315707086,40.8579767410051
-73.9331518146264,40.849272991068
-73.9247250110642,40.8239814867941
-73.9076448551517,40.6837057152952
-73.9477566554635,40.8151820237153
-74.0650309710194,40.6122438186104
-73.9123266270798,40.8722801869179
-73.9787434297421,40.7287051028862
-73.9642086820378,40.6411132443868
-73.986534216416,40.7453311706196
-73.7211760797841,40.7341908628036
-74.0019362304237,40.7355969063607
-73.8585610086585,40.8907114095881
-73.9289163607567,40.8531808543714
-73.9936664561732,40.6866009705433
-74.1348818243903,40.63541120192
-73.9947978996965,40.7609145957553
-73.8893316316279,40.7468717773583
-73.8968635536211,40.8321627470397
-73.9736521638516,40.7515004577865
-73.9192316932646,40.7589175408439
-73.8682448982302,40.7571483427895
-73.9695937929147,40.7897082206943
-73.9509859873694,40.8006982379355
-73.9848519808427,40.7132246084987
-73.7677871056651,40.6604889503237
-73.9661738646903,40.765325060936
-73.9813442551178,40.6674530398901
-73.942242848238,40.8011898211565
-73.957293121237,40.7164455419548
-73.9947286531709,40.7529716789185
-73.9476772609482,40.7837737452032
-73.9753975276781,40.7547014340012
-73.9844873597673,40.7750210631641
-73.8470724221707,40.8367654183271
-73.8664632476393,40.6788998910245
-74.012258953517,40.7073746186448
-73.7364426870427,40.7183484437822
-73.9599581310441,40.6756511719535
-73.9160624850167,40.8357596854593
-73.9199939886927,40.8126916804026
-73.9273087831384,40.7626688332388
-74.0084066667912,40.7073427874565
-73.8176113256173,40.7063257188738
-73.9537109949154,40.7712093434194
-73.9967765111703,40.7430742336196
-73.9780715003909,40.663367271284
-73.8761118631249,40.7507916603338
-73.9886530294271,40.7446527219504
-74.0768466520155,40.6204242659776
-73.9867995594735,40.7611990271851
-73.9968315659942,40.6035226052344
-74.1256147024019,40.6336531074943
-73.9528683143395,40.785656360273
-73.971503297433,40.7877683505052
-73.9176635085814,40.8327565587035
-73.7914569764081,40.7681818501714
-73.966621060844,40.5864820578284
-73.782047336207,40.6829794914762
-73.9814676589509,40.7332498630425
-73.9962736079503,40.6277267162696
-74.013396672914,40.6453373262051
-73.9941130596566,40.7469206962182
-73.9084841904595,40.7000064750927
-74.1403871639486,40.6295276507065
-73.960721386939,40.5895762196924
-74.0407398783939,40.6273836780756
-73.9950693440582,40.7199609472027
-73.9951428802055,40.7170730883475
-73.9253712674345,40.7621585994313
-73.7406919790978,40.7036213202175
-73.9954838433691,40.7253149339925
-73.9199277828393,40.8134980329455
-73.9562590613696,40.8130361869302
-73.9551637011578,40.6907464759859
-73.8918122170596,40.8617071805018
-73.7447366506021,40.6572415482243
-73.9315579171237,40.8542352109628
-73.9610165138086,40.7093211773325
-73.9081785715513,40.853979243716
-74.0403509356837,40.6229554718559
-73.9547364615818,40.7867537180951
-73.9743997829864,40.6833078969206
-73.7260897544436,40.7263322882162
-73.9571334743138,40.7828409258482
-73.9807611823294,40.5942487300441
-73.9654530105764,40.806330332323
-73.9617753914304,40.5777486155457
-73.9582461897598,40.8009639005943
-73.8865543326054,40.8707396341576
-73.9775860735669,40.7547737310222
-73.8450310317634,40.6843944880317
-73.9661863412531,40.7710706247304
-73.9197052341589,40.765885079171
-73.9458143909457,40.8019139853018
-74.0040988661407,40.7195220782811
-73.9917015195874,40.7702362176392
-74.0025395947538,40.7284971061358
-73.9433660977543,40.835663596396
-73.7940369236075,40.7056323388311
-74.1011228062314,40.5903455053253
-74.1331511147041,40.6262252907744
-73.9504210426401,40.6838253009293
-73.9400561423171,40.8338556894292
-73.9796883146488,40.7519205487405
-73.8548650091573,40.8420783711186
-73.9999214124876,40.6444497635655
-73.9964728424838,40.7178026310598
-73.981571388158,40.690754791294
-73.9458332975234,40.8068633044485
-73.9964105811352,40.7324569992344
-73.8488743765034,40.7321548317305
-73.9388474206316,40.6511862913816
-73.8903313965641,40.8542863411441
-73.9115243030154,40.6721224944099
-73.9709567509758,40.5903262852511
-73.9334052055717,40.847559362878
-73.957807634124,40.6451460021082
-73.9783345246693,40.7288133903177
-74.0142762827682,40.7080664686958
-73.7414070860664,40.7654650729765
-74.0218972308756,40.6307767126654
-73.9429020629132,40.8275655827731
-73.953875649949,40.7744347509398
-73.8863900161393,40.8146739785245
-73.9575673346881,40.7801453695962
-73.908799294198,40.8818742816297
-73.9250580516693,40.8414662915481
-73.9428344774016,40.6936995831395
-73.7284138545805,40.7234068476018
-73.8893646867791,40.8341446894463
-73.9745228487937,40.6322320524192
-73.9863925108399,40.6299521340203
-73.9436130257493,40.7110572573527
-73.8364431035107,40.6971207354722
-73.9060804136825,40.8498425617745
-73.9167169473267,40.6723740239408
-73.8368461476361,40.7080402843522
-73.8261301916169,40.7451498359234
-73.9895520966719,40.7408172780807
-73.9853044926974,40.7448511627552
-74.0096136308242,40.7239334791081
-73.8862874892778,40.7494083937002
-73.8136935333407,40.5840983428695
-73.8971140512694,40.7250810947589
-73.9847841585862,40.703838765894
-73.9835454958077,40.6929349438644
-73.8913869281232,40.8453474367055
-73.8503030175804,40.8981897420885
-73.7523239547338,40.6051132816359
-74.021311062106,40.6334120301556
-73.9346481200266,40.8518334024263
-74.0375955277621,40.6153823480733
-73.9491022557644,40.8235145079707
-74.0181322791234,40.6414513660615
-73.8024945411958,40.7075801438532
-73.8930526230811,40.8617382683012
-73.8868349724213,40.8550314452568
-73.8890190242011,40.8441658309848
-73.8630672107984,40.6789329333259
-73.9904040193915,40.734834321388
-73.7537949243212,40.5954123470927
-73.9876014828843,40.7433543842622
-73.9773824002442,40.684202843965
-73.9875052381327,40.77018904893
-73.9527425095911,40.5990585600438
-73.8965614874929,40.7007841726442
-73.98285575816,40.7618187349614
-73.9585070669669,40.714897449049
-73.8802197538418,40.8439622302327
-73.8769128585463,40.8260481922243
-73.9475945304364,40.6689269572315
-73.8700116117909,40.8561875235209
-73.9314499492652,40.855030694096
-73.9912424062357,40.7721414137254
-73.8459926029902,40.7839952288414
-73.9914931474156,40.6848722634286
-73.9715761193665,40.7927317081054
-73.9784485436418,40.7200942341171
-73.9382843871301,40.6795729988141
-73.8995333429027,40.7111793870876
-73.7319880342193,40.7326612062433
-73.9706574068192,40.6930136925346
-73.9214804527417,40.8161544888693
-73.9988329177833,40.7349926660102
-73.8501908807825,40.7101815145295
-73.985089643953,40.692318656662
-73.7704299766852,40.5962077094819
-74.0845285449581,40.6442234530753
-73.8989155260694,40.6364757075353
-74.0047824728526,40.7186716876906
-73.9652383268587,40.576621851803
-73.9955959900385,40.7185555038792
-73.9302666422866,40.6518510431063
-74.0041732985485,40.7335457065244
-74.0079538960444,40.7382787554097
-73.8074490076782,40.5881223457278
-73.9881663318315,40.5760381847237
-73.9412577026661,40.839449167696
-73.9009721743408,40.9056613025201
-73.9809754553915,40.7508371383048
-74.0014802374729,40.7409028527564
-73.9461658072281,40.8007803789762
-73.9257190886498,40.6978916879461
-73.8431181244872,40.8625260839515
-73.9743758829015,40.6757812365274
-73.9734218975224,40.7902178949856
-73.92091965772,40.869598894327
-73.8258564386824,40.7437660357649
-73.9636857327829,40.8035902128029
-73.9967542824165,40.7422611354317
-73.8323091786162,40.866522165166
-74.0720537604286,40.6215687406205
-73.845139442668,40.6803712704766
-73.9303836101702,40.6539415009761
-73.9812089872678,40.7505232178914
-73.9690310052585,40.6731822816414
-73.9960915930153,40.7583820498285
-73.9631430918324,40.6734453553603
-73.9520316727727,40.7141760681325
-73.9329373240537,40.857887392933
-73.8443168051795,40.8427564440063
-73.931255001694,40.6645145118641
-73.9324378527712,40.6420982357414
-73.9880698327718,40.6864383250946
-73.9814890229373,40.6421207322244
-73.9562664166075,40.716769944529
-73.9615196654282,40.764173118968
-73.9224335574093,40.7012914737952
-74.0037400782616,40.7222191686631
-73.8779170513058,40.7502739438794
-73.981414832051,40.7792503853084
-73.8692678225395,40.8495579009631
-73.9590433729456,40.6710078108694
-73.9828810385666,40.7334253144042
-73.8969404196875,40.7460705053783
-73.9509164015224,40.6613940387675
-73.9901111758267,40.7716527451717
-73.7736270764106,40.769176518633
-73.7748525248353,40.7533003287724
-74.0130205828656,40.7057906316108
